greV,greQ,greA,cgpa,univName,country,university_type,ranking,tuition_usd,ielts_min,toefl_min,duration_years,research_focused,internship_opportunities,post_study_work_visa,program_fields
154.0,170.0,3.5,4.0,"University Of California, Davis",USA,Public,273,31063,6.0,98,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,170.0,3.5,3.7,McGill University,Canada,Public,30,21400,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,167.0,3.5,8.55,"University Of California, Irvine",USA,Public,235,43709,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,167.0,3.5,8.55,"University Of California, Irvine",USA,Public,235,43709,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,169.0,4.5,9.8,University Of Southern California,USA,Private,112,60446,6.5,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,166.0,4.0,3.9,Syracuse University,USA,Public,571,51443,7.0,79,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,155.0,3.5,3.59,Rutgers University,USA,Public,797,36968,6.5,91,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,170.0,3.0,3.7,University Of Texas At Austin,USA,Public,58,36744,6.5,79,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
154.0,167.0,4.5,3.77,"University Of California, Berkeley",USA,Public,242,40579,6.0,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,148.0,0.0,3.75,Indiana University Bloomington,USA,Public,467,34231,6.5,86,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,163.0,5.5,3.86,University Of Toronto,Canada,Public,26,52160,7.0,93,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,167.0,4.0,3.3,University Of Washington,USA,Public,539,32449,6.5,95,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,169.0,4.0,3.85,"University Of California, Davis",USA,Public,285,25357,6.5,96,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,157.0,4.0,3.88,University Of Michigan,USA,Public,21,48698,6.5,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,170.0,5.0,3.9,University Of Oxford,USA,Public,323,51291,6.5,79,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,160.0,5.5,3.85,Georgetown University,USA,Public,414,47078,6.0,99,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,160.0,5.5,3.85,Carnegie Mellon University,USA,Private,52,47300,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,160.0,5.5,3.85,University Of Chicago,USA,Public,230,41687,7.0,86,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
154.0,161.0,4.0,3.98,University Of Michigan,USA,Public,21,48698,6.5,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,170.0,5.5,3.33,Johns Hopkins University,USA,Public,666,48127,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
154.0,170.0,3.5,3.59,North Carolina State University,USA,Public,373,28948,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,167.0,3.5,3.75,Carnegie Mellon University,USA,Private,52,47300,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,170.0,0.0,4.0,University Of Pennsylvania,USA,Public,695,28800,6.5,98,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,170.0,4.0,3.84,University Of Pennsylvania,USA,Public,386,45991,6.0,83,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,170.0,5.0,3.92,Johns Hopkins University,USA,Public,329,27318,6.5,92,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,170.0,4.5,3.7,Carnegie Mellon University,USA,Private,52,47300,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
144.0,157.0,3.5,3.5,Michigan State University,USA,Public,529,34867,6.0,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
159.0,170.0,4.0,9.99,University Of Minnesota,USA,Public,429,25569,6.5,92,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,165.0,4.0,3.89,University Of Michigan,USA,Public,21,48698,6.5,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,167.0,3.5,3.71,University Of Oxford,USA,Public,547,44446,7.0,80,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
159.0,164.0,4.0,3.9,Carnegie Mellon University,USA,Private,52,47300,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
148.0,160.0,3.0,3.93,Carnegie Mellon University,USA,Private,52,47300,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
153.0,159.0,4.5,3.93,University Of Minnesota,USA,Public,556,28095,6.0,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
150.0,170.0,3.0,3.81,McGill University,Canada,Public,30,21400,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,164.0,5.0,3.87,Johns Hopkins University,USA,Public,337,28852,7.0,86,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,152.0,4.5,3.9,University Of South Carolina,USA,Public,601,34744,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
154.0,163.0,4.0,3.89,Duke University,USA,Public,302,25930,6.0,83,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
153.0,158.0,3.5,2.25,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,167.0,3.0,3.87,"University Of Californa, Los Angeles (UCLA)",USA,Public,29,44830,7.0,87,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
148.0,163.0,3.0,4.5,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,155.0,3.0,2.9,Cornell University,USA,Public,403,26199,7.0,92,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,164.0,5.0,3.91,Michigan State University,USA,Public,659,33162,6.0,85,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
159.0,169.0,4.0,3.62,University Of Arizona,USA,Public,232,48134,6.0,99,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,150.0,4.5,2.97,Emory University,USA,Public,608,48428,7.0,89,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,169.0,4.0,3.99,University Of Minnesota,USA,Public,478,28699,7.0,94,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
153.0,167.0,3.5,3.5,Ohio State University,USA,Public,140,34968,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
153.0,166.0,4.0,3.4,Ohio State University,USA,Public,140,34968,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,160.0,4.0,4.0,Columbia University,USA,Private,18,61788,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,169.0,3.5,3.6,Ohio State University,USA,Public,140,34968,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
159.0,162.0,4.0,3.19,Johns Hopkins University,USA,Public,779,27521,6.0,82,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,170.0,4.0,4.0,University Of Michigan,USA,Public,21,48698,6.5,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
159.0,166.0,4.5,3.86,University Of Michigan,USA,Public,21,48698,6.5,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,158.0,3.0,3.59,Columbia University,USA,Private,18,61788,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,170.0,4.0,3.98,Carnegie Mellon University,USA,Private,52,47300,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,167.0,4.0,3.3,"University Of California, Davis",USA,Public,786,43177,6.5,96,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,155.0,0.0,3.5,Arizona State University,USA,Public,286,36642,7.0,86,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
151.0,170.0,3.0,3.72,Texas A&M University,USA,Public,134,30208,6.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,160.0,4.0,3.8,Brown University,USA,Public,640,26581,7.0,89,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,169.0,4.5,3.5,Boston University,USA,Private,108,58560,6.5,84,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,160.0,5.0,3.65,University Of Michigan,USA,Public,21,48698,6.5,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,170.0,4.5,3.6,University Of Michigan,USA,Public,21,48698,6.5,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,160.0,4.5,3.8,Indiana University Bloomington,USA,Public,460,30172,7.0,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,170.0,4.0,3.7,Purdue University,USA,Public,99,29132,6.5,80,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,170.0,5.0,3.84,Carnegie Mellon University,USA,Private,52,47300,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,167.0,5.5,3.85,Rice University,USA,Public,738,41595,7.0,96,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
154.0,168.0,4.0,3.6,University Of Rochester,USA,Public,664,28330,6.5,95,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,170.0,4.5,4.0,McGill University,Canada,Public,30,21400,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
154.0,168.0,4.0,3.6,"University Of California, Davis",USA,Public,445,49568,6.0,83,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,164.0,3.5,3.85,Ohio State University,USA,Public,140,34968,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,164.0,3.5,3.7,University Of Florida,USA,Public,741,44882,6.5,80,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,150.0,4.5,3.6,University Of Kansas,USA,Public,642,52689,7.0,86,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,170.0,5.5,3.8,NCSU (North Carolina State University),USA,Public,373,28948,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,156.0,3.0,3.4,University Of Florida,USA,Public,321,38780,6.0,91,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,169.0,4.5,3.7,Columbia University,USA,Private,18,61788,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,154.0,3.5,3.4,Carnegie Mellon University,USA,Private,52,47300,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,167.0,4.0,3.3,"University Of California, San Diego",USA,Public,488,29252,7.0,99,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,167.0,4.0,3.3,"University Of California, San Diego",USA,Public,501,25620,6.0,93,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,155.0,4.0,3.93,University Of Iowa,USA,Public,296,36205,6.0,95,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,162.0,5.0,3.03,Northeastern University,USA,Private,375,53506,6.5,92,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,161.0,5.5,3.85,Columbia University,USA,Private,18,61788,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,170.0,5.0,3.65,"University Of Californa, Los Angeles (UCLA)",USA,Public,29,44830,7.0,87,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,168.0,5.0,3.65,Columbia University,USA,Private,18,61788,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,165.0,4.0,3.86,Ohio State University,USA,Public,140,34968,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
154.0,159.0,5.5,3.86,Georgetown University,USA,Public,662,29034,6.0,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
149.0,150.0,4.0,3.66,University Of Delaware,USA,Public,580,43395,7.0,96,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,162.0,5.5,3.18,Johns Hopkins University,USA,Public,673,33344,7.0,84,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
154.0,168.0,3.5,3.68,University Of Texas At Austin,USA,Public,58,36744,6.5,79,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,160.0,4.0,3.59,McGill University,Canada,Public,30,21400,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,165.0,0.0,3.75,Duke University,USA,Public,270,53754,6.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,167.0,4.0,3.3,North Carolina State University (NCSU),USA,Public,513,50517,6.5,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,169.0,4.0,3.3,University Of Maryland College Park,USA,Public,387,25197,6.0,83,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,147.0,0.0,3.33,University Of South Florida,USA,Public,503,28419,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,169.0,4.0,3.85,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,158.0,4.5,3.08,Ohio State University,USA,Public,140,34968,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,168.0,4.0,3.66,University Of Maryland College Park,USA,Public,330,33704,6.0,99,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
156.0,170.0,3.0,3.5,Iowa State University,USA,Public,378,23392,6.0,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,167.0,5.0,3.64,"University Of California, Irvine",USA,Public,235,43709,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,168.0,4.5,3.75,Columbia University,USA,Private,18,61788,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
148.0,165.0,4.0,3.71,"University Of California, San Diego",USA,Public,446,31611,7.0,98,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,169.0,3.5,3.88,"University Of California, San Diego",USA,Public,615,31591,6.5,83,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,169.0,5.5,3.95,University Of Michigan,USA,Public,21,48698,6.5,85,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,165.0,4.0,3.48,University Of Southern California,USA,Private,112,60446,6.5,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,170.0,3.5,3.9,University Of Oxford,USA,Public,402,42304,6.5,82,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,170.0,5.0,3.88,Iowa State University,USA,Public,378,23392,6.0,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,164.0,4.0,4.0,"University Of Californa, Los Angeles (UCLA)",USA,Public,29,44830,7.0,87,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,155.0,4.0,3.83,University Of Florida,USA,Public,263,35364,6.5,85,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,166.0,4.0,3.47,University Of Southern California,USA,Private,112,60446,6.5,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
150.0,164.0,4.0,3.64,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,170.0,3.5,3.92,Purdue University - West Lafayette,USA,Public,99,29132,6.5,80,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
156.0,169.0,4.0,3.72,Carnegie Mellon University,USA,Private,52,47300,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,170.0,4.0,3.0,University Of Minnesota,USA,Public,298,48785,7.0,94,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
154.0,167.0,3.0,3.77,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
