greV,greQ,greA,cgpa,univName,country,university_type,ranking,tuition_usd,ielts_min,toefl_min,duration_years,research_focused,internship_opportunities,post_study_work_visa,program_fields,academic_strength,ranking_score,affordability,research_flag,internship_flag,visa_flag
161,158,3.9,3.04,Stanford University,USA,Private,3,54953,6.1,106,2,True,True,True,"Business,Management",0.7262500000000001,0.8072759997491488,0.04960761336600261,1,1,1
157,165,5.0,2.98,Stanford University,USA,Private,3,54805,7.0,102,2,False,True,True,"Physics,Applied Sciences",0.78625,0.8072759997491488,0.05223536096019321,0,1,1
160,167,4.5,3.94,Stanford University,USA,Private,3,57243,7.1,103,2,False,True,True,"Computer Science,Engineering",0.87,0.8072759997491488,0.008948545861297563,0,1,1
161,163,4.1,2.82,Stanford University,USA,Private,3,54902,6.3,85,2,False,False,True,"Business,Management",0.76125,0.8072759997491488,0.0505131209829196,0,0,1
150,156,4.1,3.86,Stanford University,USA,Private,3,52703,7.2,106,2,True,False,True,"Physics,Applied Sciences",0.6962499999999999,0.8072759997491488,0.08955647881822382,1,0,1
156,164,4.4,3.76,Stanford University,USA,Private,3,53350,6.3,101,2,False,True,True,"Mathematics,Statistics",0.8049999999999999,0.8072759997491488,0.07806896061929613,0,1,1
152,165,3.1,3.92,Stanford University,USA,Private,3,52535,6.8,102,2,False,False,True,"Business,Management",0.76625,0.8072759997491488,0.09253932743865634,0,0,1
169,168,4.2,3.38,Stanford University,USA,Private,3,55884,6.8,90,2,False,False,True,"Business,Management",0.8924999999999998,0.8072759997491488,0.03307766059443917,0,0,1
152,169,4.1,3.68,Stanford University,USA,Private,3,52698,6.1,107,2,False,True,True,"Computer Science,Engineering",0.81125,0.8072759997491488,0.0896452540747843,0,1,1
162,157,3.4,3.97,Stanford University,USA,Private,3,54102,6.3,107,2,True,True,True,"Data Science,AI",0.769375,0.8072759997491488,0.06471716203259825,1,1,1
161,156,3.0,3.58,Stanford University,USA,Private,3,54077,6.8,87,2,False,False,True,"Data Science,AI",0.72,0.8072759997491488,0.06516103831540077,0,0,1
152,167,3.1,2.84,Stanford University,USA,Private,3,53667,6.7,105,2,True,False,True,"Mathematics,Statistics",0.7162499999999999,0.8072759997491488,0.07244060935336105,1,0,1
169,159,3.7,3.25,Stanford University,USA,Private,3,57682,6.1,101,2,True,False,True,"Computer Science,Engineering",0.793125,0.8072759997491488,0.001154078335286357,1,0,1
153,164,4.5,3.38,Stanford University,USA,Private,3,57053,7.4,90,2,True,False,True,"Data Science,AI",0.7649999999999999,0.8072759997491488,0.012322005610596265,1,0,1
168,164,4.8,3.05,Stanford University,USA,Private,3,55676,6.9,99,2,True,True,True,"Business,Management",0.8456249999999998,0.8072759997491488,0.03677071126735554,1,1,1
157,158,4.8,3.02,Stanford University,USA,Private,3,53556,7.5,107,2,True,True,True,"Physics,Applied Sciences",0.7224999999999999,0.8072759997491488,0.07441142004900392,1,1,1
162,163,3.5,3.84,Stanford University,USA,Private,3,54699,6.8,109,2,False,False,True,"Physics,Applied Sciences",0.8162499999999999,0.8072759997491488,0.0541173963992756,0,0,1
166,165,3.6,3.28,Stanford University,USA,Private,3,56968,6.0,85,2,False,False,True,"Engineering,Robotics",0.8262499999999999,0.8072759997491488,0.013831184972124544,0,0,1
162,161,3.9,3.08,Stanford University,USA,Private,3,52654,6.3,94,2,True,False,True,"Engineering,Robotics",0.76125,0.8072759997491488,0.09042647633251655,1,0,1
158,155,3.9,3.51,Stanford University,USA,Private,3,57467,6.4,106,2,False,False,True,"Computer Science,Engineering",0.710625,0.8072759997491488,0.004971414367387572,0,0,1
160,159,3.7,3.44,Stanford University,USA,Private,3,56549,7.1,108,2,False,True,True,"Physics,Applied Sciences",0.7487499999999999,0.8072759997491488,0.021270551471893717,0,1,1
161,165,3.2,3.12,Stanford University,USA,Private,3,52563,6.8,104,2,False,True,True,"Computer Science,Engineering",0.7749999999999999,0.8072759997491488,0.09204218600191749,0,1,1
152,160,3.4,2.91,Stanford University,USA,Private,3,52818,6.9,96,2,False,False,True,"Mathematics,Statistics",0.666875,0.8072759997491488,0.08751464791733243,0,0,1
167,162,4.4,2.82,Stanford University,USA,Private,3,54027,7.5,91,2,True,False,True,"Data Science,AI",0.7975,0.8072759997491488,0.06604879088100568,1,0,1
167,161,4.3,2.97,Stanford University,USA,Private,3,52414,6.5,100,2,False,False,True,"Engineering,Robotics",0.795625,0.8072759997491488,0.09468768864742017,0,0,1
157,156,3.4,3.68,Stanford University,USA,Private,3,53108,6.4,99,2,False,True,True,"Business,Management",0.7112499999999999,0.8072759997491488,0.08236568303682401,0,1,1
150,161,5.0,3.25,Stanford University,USA,Private,3,52346,6.4,92,2,True,False,True,"Computer Science,Engineering",0.724375,0.8072759997491488,0.09589503213664285,1,0,1
161,165,4.9,3.63,Stanford University,USA,Private,3,55970,6.3,100,2,False,True,True,"Mathematics,Statistics",0.849375,0.8072759997491488,0.03155072618159871,0,1,1
158,164,3.7,2.99,Stanford University,USA,Private,3,55577,6.5,85,2,True,True,True,"Mathematics,Statistics",0.751875,0.8072759997491488,0.038528461347253296,1,1,1
158,159,4.1,3.69,Stanford University,USA,Private,3,57081,6.6,98,2,False,False,True,"Data Science,AI",0.761875,0.8072759997491488,0.011824864173857419,0,0,1
155,156,4.5,3.76,Stanford University,USA,Private,3,54645,7.2,108,2,False,False,True,"Computer Science,Engineering",0.73125,0.8072759997491488,0.05507616917012892,0,0,1
164,155,3.7,3.28,Stanford University,USA,Private,3,56075,6.6,109,2,True,True,True,"Computer Science,Engineering",0.72875,0.8072759997491488,0.029686445793828398,1,1,1
152,166,3.0,3.5,Stanford University,USA,Private,3,53176,7.0,86,2,False,True,True,"Data Science,AI",0.74625,0.8072759997491488,0.08115833954760132,0,1,1
157,156,4.0,2.83,Stanford University,USA,Private,3,54126,6.6,86,2,False,True,True,"Engineering,Robotics",0.673125,0.8072759997491488,0.06429104080110792,0,1,1
153,169,3.8,3.46,Stanford University,USA,Private,3,56357,7.1,95,2,True,True,True,"Data Science,AI",0.7962499999999999,0.8072759997491488,0.024679521323816678,1,1,1
165,169,3.1,3.95,Stanford University,USA,Private,3,55850,6.6,88,2,True,True,True,"Physics,Applied Sciences",0.8843750000000001,0.8072759997491488,0.03368133233905046,1,1,1
168,156,3.3,3.54,Stanford University,USA,Private,3,55126,7.0,99,2,False,True,True,"Business,Management",0.76875,0.8072759997491488,0.04653598948900961,0,1,1
153,168,4.4,3.13,Stanford University,USA,Private,3,54524,6.2,95,2,True,True,True,"Engineering,Robotics",0.7818749999999999,0.8072759997491488,0.057224530378892746,1,1,1
159,161,4.1,3.65,Stanford University,USA,Private,3,52837,6.9,94,2,False,False,True,"Engineering,Robotics",0.783125,0.8072759997491488,0.08717730194240259,0,0,1
153,160,4.6,3.46,Stanford University,USA,Private,3,52488,6.9,97,2,True,False,True,"Physics,Applied Sciences",0.7375,0.8072759997491488,0.09337381485032492,1,0,1
158,164,3.4,3.53,Stanford University,USA,Private,3,54510,7.3,92,2,False,False,True,"Computer Science,Engineering",0.778125,0.8072759997491488,0.057473101097262225,0,0,1
154,158,3.5,3.79,Stanford University,USA,Private,3,54580,7.0,102,2,True,False,True,"Business,Management",0.719375,0.8072759997491488,0.056230247505415276,1,0,1
150,161,4.2,3.0,Stanford University,USA,Private,3,56302,7.3,107,2,True,True,True,"Physics,Applied Sciences",0.68875,0.8072759997491488,0.025656049145982074,1,1,1
165,159,4.3,3.53,Stanford University,USA,Private,3,55256,6.3,98,2,True,True,True,"Computer Science,Engineering",0.8006249999999999,0.8072759997491488,0.044227832818436896,1,1,1
151,157,4.2,3.61,Stanford University,USA,Private,3,54684,6.7,93,2,True,True,True,"Engineering,Robotics",0.698125,0.8072759997491488,0.05438372216895704,1,1,1
163,157,4.2,3.2,Stanford University,USA,Private,3,57230,7.2,88,2,False,True,True,"Computer Science,Engineering",0.7475,0.8072759997491488,0.009179361528354857,0,1,1
153,157,3.8,3.24,Stanford University,USA,Private,3,54139,6.9,97,2,True,False,True,"Business,Management",0.6775,0.8072759997491488,0.06406022513405063,1,0,1
154,166,3.5,3.45,Stanford University,USA,Private,3,57090,7.0,106,2,False,True,True,"Business,Management",0.768125,0.8072759997491488,0.011665068712048532,0,1,1
152,160,4.3,3.99,Stanford University,USA,Private,3,55890,6.8,86,2,True,False,True,"Engineering,Robotics",0.756875,0.8072759997491488,0.03297113028656651,1,0,1
157,160,4.1,3.95,Stanford University,USA,Private,3,53214,7.0,109,2,True,False,True,"Business,Management",0.7806249999999999,0.8072759997491488,0.08048364759774151,1,0,1
165,166,3.7,3.6,Stanford University,USA,Private,3,56624,7.4,97,2,True,False,True,"Data Science,AI",0.85125,0.8072759997491488,0.0199389226234864,1,0,1
157,160,5.0,3.91,Stanford University,USA,Private,3,55219,7.3,105,2,False,False,True,"Physics,Applied Sciences",0.8006249999999999,0.8072759997491488,0.04488476971698452,0,0,1
167,162,4.5,2.95,Stanford University,USA,Private,3,56793,7.2,86,2,True,False,True,"Engineering,Robotics",0.808125,0.8072759997491488,0.016938318951741804,1,0,1
150,161,3.5,3.23,Stanford University,USA,Private,3,52732,7.4,93,2,True,True,True,"Data Science,AI",0.685625,0.8072759997491488,0.0890415823301729,1,1,1
169,168,3.9,3.52,Stanford University,USA,Private,3,55086,7.4,95,2,True,False,True,"Engineering,Robotics",0.8937499999999999,0.8072759997491488,0.047246191541493565,1,0,1
154,158,3.4,3.92,Stanford University,USA,Private,3,52890,7.2,87,2,False,False,True,"Business,Management",0.725,0.8072759997491488,0.08623628422286145,0,0,1
163,160,3.3,3.05,Stanford University,USA,Private,3,56753,6.5,87,2,False,True,True,"Business,Management",0.7418749999999998,0.8072759997491488,0.017648521004225648,0,1,1
152,156,4.9,3.49,Stanford University,USA,Private,3,57380,6.9,106,2,True,False,True,"Physics,Applied Sciences",0.705625,0.8072759997491488,0.00651610383154011,1,0,1
150,168,4.8,3.8,Stanford University,USA,Private,3,53996,7.4,90,2,True,True,True,"Mathematics,Statistics",0.815,0.8072759997491488,0.06659919747168064,1,1,1
151,162,4.0,3.41,Stanford University,USA,Private,3,53529,6.1,96,2,False,False,True,"Engineering,Robotics",0.724375,0.8072759997491488,0.07489080643443058,0,0,1
162,169,4.0,3.33,Stanford University,USA,Private,3,52831,7.0,95,2,False,False,True,"Engineering,Robotics",0.849375,0.8072759997491488,0.08728383225027525,0,0,1
168,169,3.1,3.74,Stanford University,USA,Private,3,54778,6.1,95,2,False,True,True,"Computer Science,Engineering",0.89,0.8072759997491488,0.05271474734561987,0,1,1
168,163,3.3,2.95,Stanford University,USA,Private,3,53918,6.2,100,2,False,False,True,"Computer Science,Engineering",0.7931249999999999,0.8072759997491488,0.0679840914740244,0,0,1
153,158,5.0,3.78,Stanford University,USA,Private,3,55633,6.5,104,2,False,False,True,"Physics,Applied Sciences",0.7499999999999999,0.8072759997491488,0.037534178473775826,0,0,1
156,156,3.3,3.86,Stanford University,USA,Private,3,54723,6.3,91,2,True,False,True,"Physics,Applied Sciences",0.71375,0.8072759997491488,0.05369127516778527,1,0,1
163,161,4.5,3.72,Stanford University,USA,Private,3,52310,6.6,105,2,False,False,True,"Mathematics,Statistics",0.8225,0.8072759997491488,0.0965342139838784,0,0,1
159,161,3.3,3.44,Stanford University,USA,Private,3,53433,6.0,102,2,True,True,True,"Mathematics,Statistics",0.75,0.8072759997491488,0.076595291360392,1,1,1
167,159,4.9,3.39,Stanford University,USA,Private,3,52853,6.8,105,2,False,False,True,"Mathematics,Statistics",0.8193750000000001,0.8072759997491488,0.08689322112140907,0,0,1
153,156,3.6,3.68,Stanford University,USA,Private,3,54868,6.6,104,2,True,False,True,"Business,Management",0.6912499999999999,0.8072759997491488,0.051116792727531,1,0,1
159,167,3.3,2.92,Stanford University,USA,Private,3,55872,7.4,86,2,False,False,True,"Mathematics,Statistics",0.77,0.8072759997491488,0.03329072121018428,0,0,1
150,164,4.9,3.1,Stanford University,USA,Private,3,56546,7.2,107,2,False,False,True,"Data Science,AI",0.73875,0.8072759997491488,0.02132381662583005,0,0,1
157,155,4.2,2.88,Stanford University,USA,Private,3,55101,6.2,96,2,True,True,True,"Mathematics,Statistics",0.6725000000000001,0.8072759997491488,0.046979865771812124,1,1,1
157,167,3.1,3.7,Stanford University,USA,Private,3,55874,7.2,87,2,False,True,True,"Mathematics,Statistics",0.80125,0.8072759997491488,0.033255211107560134,0,1,1
169,159,3.8,3.35,Stanford University,USA,Private,3,57703,7.5,103,2,True,True,True,"Engineering,Robotics",0.8018749999999999,0.8072759997491488,0.0007812222577323613,1,1,1
168,165,3.8,3.46,Stanford University,USA,Private,3,56817,6.1,94,2,False,True,True,"Engineering,Robotics",0.855,0.8072759997491488,0.016512197720251365,0,1,1
166,169,4.6,3.07,Stanford University,USA,Private,3,57617,7.0,87,2,True,False,True,"Physics,Applied Sciences",0.873125,0.8072759997491488,0.002308156670572825,1,0,1
153,168,3.1,3.95,Stanford University,USA,Private,3,54880,7.3,94,2,True,False,True,"Engineering,Robotics",0.8006249999999999,0.8072759997491488,0.05090373211178578,1,0,1
157,156,4.2,3.5,Stanford University,USA,Private,3,56364,7.2,86,2,True,False,True,"Computer Science,Engineering",0.72,0.8072759997491488,0.02455523596463194,1,0,1
157,156,3.4,3.25,Stanford University,USA,Private,3,54626,6.7,109,2,False,False,True,"Engineering,Robotics",0.684375,0.8072759997491488,0.05541351514505877,0,0,1
169,159,4.4,3.4,Stanford University,USA,Private,3,52319,7.5,107,2,True,True,True,"Engineering,Robotics",0.82,0.8072759997491488,0.09637441852206952,1,1,1
158,169,3.5,3.71,Stanford University,USA,Private,3,54782,7.3,92,2,False,True,True,"Engineering,Robotics",0.8356250000000001,0.8072759997491488,0.052643727140371466,0,1,1
160,160,4.5,3.12,Stanford University,USA,Private,3,55217,7.1,86,2,True,True,True,"Engineering,Robotics",0.7575000000000001,0.8072759997491488,0.044920279819608666,1,1,1
167,169,4.0,2.98,Stanford University,USA,Private,3,54133,6.6,89,2,True,True,True,"Data Science,AI",0.85875,0.8072759997491488,0.06416675544192318,1,1,1
168,161,4.4,3.85,Stanford University,USA,Private,3,55749,7.1,99,2,False,False,True,"Business,Management",0.859375,0.8072759997491488,0.03547459252157237,0,0,1
165,162,3.5,3.67,Stanford University,USA,Private,3,57704,6.1,94,2,False,True,True,"Computer Science,Engineering",0.8156249999999999,0.8072759997491488,0.0007634672064201764,0,1,1
159,159,4.5,3.54,Stanford University,USA,Private,3,53284,6.5,97,2,True,False,True,"Engineering,Robotics",0.7687499999999998,0.8072759997491488,0.07924079400589468,1,0,1
159,164,4.7,3.8,Stanford University,USA,Private,3,52310,7.1,105,2,True,False,True,"Data Science,AI",0.83375,0.8072759997491488,0.0965342139838784,1,0,1
165,157,4.7,3.36,Stanford University,USA,Private,3,55011,6.2,99,2,True,False,True,"Engineering,Robotics",0.7825,0.8072759997491488,0.04857782038990088,1,0,1
159,162,3.4,2.97,Stanford University,USA,Private,3,55896,6.0,91,2,True,False,True,"Physics,Applied Sciences",0.7318749999999999,0.8072759997491488,0.032864599978693954,1,0,1
163,158,3.4,3.27,Stanford University,USA,Private,3,54462,7.3,98,2,True,False,True,"Mathematics,Statistics",0.7406249999999999,0.8072759997491488,0.05832534356024288,1,0,1
165,164,4.1,3.47,Stanford University,USA,Private,3,55569,7.0,102,2,True,True,True,"Engineering,Robotics",0.835625,0.8072759997491488,0.03867050175775011,1,1,1
168,155,4.3,2.98,Stanford University,USA,Private,3,56074,7.1,90,2,True,True,True,"Engineering,Robotics",0.75,0.8072759997491488,0.02970420084514047,1,1,1
168,167,3.3,3.19,Stanford University,USA,Private,3,54637,6.1,104,2,True,True,True,"Engineering,Robotics",0.843125,0.8072759997491488,0.05521820958062573,1,1,1
164,165,4.5,3.16,Stanford University,USA,Private,3,53204,7.0,104,2,False,True,True,"Data Science,AI",0.8287499999999999,0.8072759997491488,0.08066119811086259,0,1,1
164,160,5.0,3.7,Stanford University,USA,Private,3,56319,7.4,89,2,True,False,True,"Mathematics,Statistics",0.83125,0.8072759997491488,0.025354213273676374,1,0,1
159,156,3.3,3.64,Stanford University,USA,Private,3,55471,6.9,90,2,True,True,True,"Mathematics,Statistics",0.71875,0.8072759997491488,0.04041049678633568,1,1,1
168,159,3.1,3.82,Stanford University,USA,Private,3,53490,6.6,89,2,False,True,True,"Mathematics,Statistics",0.8075,0.8072759997491488,0.07558325343560246,0,1,1
159,159,4.4,3.56,Stanford University,USA,Private,3,52524,7.4,87,2,True,False,True,"Computer Science,Engineering",0.7675,0.8072759997491488,0.09273463300308937,1,0,1
153,160,3.1,3.07,Stanford University,USA,Private,3,52972,6.6,104,2,False,True,True,"Engineering,Robotics",0.6756249999999999,0.8072759997491488,0.08478037001526939,0,1,1
161,164,3.6,3.11,Stanford University,USA,Private,3,53608,7.4,108,2,False,False,True,"Physics,Applied Sciences",0.7756249999999999,0.8072759997491488,0.07348815738077485,0,0,1
159,163,4.6,2.88,Stanford University,USA,Private,3,54931,6.1,104,2,False,False,True,"Data Science,AI",0.7649999999999999,0.8072759997491488,0.04999822449486879,0,0,1
153,156,3.8,3.22,Stanford University,USA,Private,3,57199,6.0,108,2,True,False,True,"Mathematics,Statistics",0.6675,0.8072759997491488,0.009729768119029814,1,0,1
159,164,3.8,3.11,Stanford University,USA,Private,3,56269,7.5,102,2,True,True,True,"Business,Management",0.768125,0.8072759997491488,0.02624196583928129,1,1,1
154,162,3.7,3.17,Stanford University,USA,Private,3,57458,7.5,93,2,True,False,True,"Mathematics,Statistics",0.720625,0.8072759997491488,0.005131209829196459,1,0,1
153,169,3.5,3.82,Stanford University,USA,Private,3,55336,6.8,86,2,False,False,True,"Data Science,AI",0.81125,0.8072759997491488,0.04280742871346899,0,0,1
158,161,4.4,3.45,Stanford University,USA,Private,3,52699,6.7,85,2,False,True,True,"Mathematics,Statistics",0.7718750000000001,0.8072759997491488,0.08962749902347222,0,1,1
151,160,4.7,3.6,Stanford University,USA,Private,3,54792,6.6,91,2,False,False,True,"Physics,Applied Sciences",0.73625,0.8072759997491488,0.052466176627250505,0,0,1
159,157,3.1,3.74,Stanford University,USA,Private,3,53357,6.4,104,2,False,True,True,"Engineering,Robotics",0.72875,0.8072759997491488,0.0779446752601115,0,1,1
163,158,4.0,3.05,Stanford University,USA,Private,3,57078,7.3,98,2,True,True,True,"Computer Science,Engineering",0.7418749999999998,0.8072759997491488,0.011878129327793752,1,1,1
157,164,4.5,3.47,Stanford University,USA,Private,3,55288,6.1,87,2,False,False,True,"Computer Science,Engineering",0.795625,0.8072759997491488,0.043659671176449755,0,0,1
