greV,greQ,greA,cgpa,univName,country,university_type,ranking,tuition_usd,ielts_min,toefl_min,duration_years,research_focused,internship_opportunities,post_study_work_visa,program_fields
163,158,3.4,3.27,Stanford University,USA,Private,3,54462,7.3,98,2,True,False,True,"Mathematics,Statistics"
165,164,4.1,3.47,Stanford University,USA,Private,3,55569,7.0,102,2,True,True,True,"Engineering,Robotics"
168,155,4.3,2.98,Stanford University,USA,Private,3,56074,7.1,90,2,True,True,True,"Engineering,Robotics"
168,167,3.3,3.19,Stanford University,USA,Private,3,54637,6.1,104,2,True,True,True,"Engineering,Robotics"
164,165,4.5,3.16,Stanford University,USA,Private,3,53204,7.0,104,2,False,True,True,"Data Science,AI"
164,160,5.0,3.7,Stanford University,USA,Private,3,56319,7.4,89,2,True,False,True,"Mathematics,Statistics"
159,156,3.3,3.64,Stanford University,USA,Private,3,55471,6.9,90,2,True,True,True,"Mathematics,Statistics"
168,159,3.1,3.82,Stanford University,USA,Private,3,53490,6.6,89,2,False,True,True,"Mathematics,Statistics"
159,159,4.4,3.56,Stanford University,USA,Private,3,52524,7.4,87,2,True,False,True,"Computer Science,Engineering"
153,160,3.1,3.07,Stanford University,USA,Private,3,52972,6.6,104,2,False,True,True,"Engineering,Robotics"
161,164,3.6,3.11,Stanford University,USA,Private,3,53608,7.4,108,2,False,False,True,"Physics,Applied Sciences"
159,163,4.6,2.88,Stanford University,USA,Private,3,54931,6.1,104,2,False,False,True,"Data Science,AI"
153,156,3.8,3.22,Stanford University,USA,Private,3,57199,6.0,108,2,True,False,True,"Mathematics,Statistics"
159,164,3.8,3.11,Stanford University,USA,Private,3,56269,7.5,102,2,True,True,True,"Business,Management"
154,162,3.7,3.17,Stanford University,USA,Private,3,57458,7.5,93,2,True,False,True,"Mathematics,Statistics"
153,169,3.5,3.82,Stanford University,USA,Private,3,55336,6.8,86,2,False,False,True,"Data Science,AI"
158,161,4.4,3.45,Stanford University,USA,Private,3,52699,6.7,85,2,False,True,True,"Mathematics,Statistics"
151,160,4.7,3.6,Stanford University,USA,Private,3,54792,6.6,91,2,False,False,True,"Physics,Applied Sciences"
159,157,3.1,3.74,Stanford University,USA,Private,3,53357,6.4,104,2,False,True,True,"Engineering,Robotics"
163,158,4.0,3.05,Stanford University,USA,Private,3,57078,7.3,98,2,True,True,True,"Computer Science,Engineering"
157,164,4.5,3.47,Stanford University,USA,Private,3,55288,6.1,87,2,False,False,True,"Computer Science,Engineering"
159,158,4.6,3.25,Stanford University,USA,Private,3,54734,6.6,95,2,True,True,True,"Data Science,AI"
160,162,3.4,2.91,Stanford University,USA,Private,3,54211,7.1,89,2,True,False,True,"Computer Science,Engineering"
164,169,4.8,3.44,Stanford University,USA,Private,3,53118,7.0,96,2,False,True,True,"Data Science,AI"
162,157,4.8,3.0,Stanford University,USA,Private,3,55038,6.9,107,2,False,False,True,"Mathematics,Statistics"
165,165,3.6,3.76,Stanford University,USA,Private,3,57572,7.3,93,2,False,True,True,"Physics,Applied Sciences"
165,155,3.8,3.98,Stanford University,USA,Private,3,55923,7.0,88,2,False,False,True,"Business,Management"
154,163,3.2,2.84,Stanford University,USA,Private,3,56776,6.3,89,2,True,True,True,"Engineering,Robotics"
158,158,4.8,2.93,Stanford University,USA,Private,3,56427,7.5,86,2,True,False,True,"Engineering,Robotics"
158,159,3.5,3.78,Stanford University,USA,Private,3,57089,6.8,100,2,True,False,True,"Business,Management"
150,159,3.8,3.89,Stanford University,USA,Private,3,56318,6.3,95,2,True,True,True,"Physics,Applied Sciences"
166,159,4.6,3.81,Stanford University,USA,Private,3,53646,6.0,100,2,False,False,True,"Data Science,AI"
157,162,3.1,3.01,Stanford University,USA,Private,3,56956,6.3,92,2,True,True,True,"Data Science,AI"
153,164,4.0,3.17,Stanford University,USA,Private,3,53419,6.0,105,2,True,False,True,"Engineering,Robotics"
163,158,4.7,3.72,Stanford University,USA,Private,3,56586,7.0,102,2,True,True,True,"Physics,Applied Sciences"
151,162,3.8,3.07,Stanford University,USA,Private,3,54348,6.2,103,2,False,True,True,"Physics,Applied Sciences"
169,155,3.1,3.69,Stanford University,USA,Private,3,57299,6.4,100,2,True,True,True,"Physics,Applied Sciences"
168,157,4.5,3.77,Stanford University,USA,Private,3,52349,7.4,93,2,True,False,True,"Computer Science,Engineering"
168,169,3.9,3.06,Stanford University,USA,Private,3,52911,6.1,101,2,False,True,True,"Computer Science,Engineering"
169,163,4.6,2.89,Stanford University,USA,Private,3,53494,7.1,93,2,False,True,True,"Engineering,Robotics"
157,156,4.3,3.51,Stanford University,USA,Private,3,57157,6.3,107,2,False,True,True,"Physics,Applied Sciences"
166,168,3.9,3.12,Stanford University,USA,Private,3,56590,6.9,105,2,True,False,True,"Engineering,Robotics"
154,157,4.0,3.69,Stanford University,USA,Private,3,55138,6.0,87,2,True,False,True,"Computer Science,Engineering"
157,167,4.4,2.9,Stanford University,USA,Private,3,57258,6.7,99,2,True,True,True,"Business,Management"
169,167,3.3,3.94,Stanford University,USA,Private,3,54698,7.2,103,2,False,True,True,"Engineering,Robotics"
153,160,4.6,3.96,Stanford University,USA,Private,3,53694,6.4,107,2,True,True,True,"Physics,Applied Sciences"
155,160,3.5,3.23,Stanford University,USA,Private,3,54848,6.1,92,2,True,False,True,"Business,Management"
150,163,3.7,3.38,Stanford University,USA,Private,3,53328,6.9,97,2,False,False,True,"Computer Science,Engineering"
162,167,3.0,2.81,Stanford University,USA,Private,3,53454,6.1,85,2,False,True,True,"Mathematics,Statistics"
166,168,3.8,2.85,Stanford University,USA,Private,3,53778,7.2,101,2,True,True,True,"Mathematics,Statistics"
168,165,4.0,3.85,Stanford University,USA,Private,3,54964,7.1,103,2,True,True,True,"Physics,Applied Sciences"
162,155,3.8,3.68,Stanford University,USA,Private,3,57102,7.0,97,2,False,True,True,"Computer Science,Engineering"
162,164,4.9,3.79,Stanford University,USA,Private,3,52258,7.0,107,2,False,True,True,"Computer Science,Engineering"
164,158,4.4,2.94,Stanford University,USA,Private,3,54361,6.7,102,2,True,True,True,"Engineering,Robotics"
157,158,4.8,3.29,Stanford University,USA,Private,3,54015,7.1,86,2,True,True,True,"Computer Science,Engineering"
159,156,4.8,3.52,Stanford University,USA,Private,3,55011,6.2,93,2,True,True,True,"Engineering,Robotics"
152,158,4.3,3.69,Stanford University,USA,Private,3,55164,7.2,92,2,False,True,True,"Computer Science,Engineering"
161,157,3.9,2.9,Stanford University,USA,Private,3,54446,7.4,101,2,True,True,True,"Computer Science,Engineering"
155,166,3.8,3.82,Stanford University,USA,Private,3,54471,6.1,93,2,True,False,True,"Business,Management"
161,156,3.8,3.34,Stanford University,USA,Private,3,55435,7.1,107,2,False,True,True,"Business,Management"
153,166,4.4,3.25,Stanford University,USA,Private,3,53167,6.6,88,2,True,False,True,"Computer Science,Engineering"
150,169,3.3,2.83,Stanford University,USA,Private,3,55802,7.0,95,2,True,True,True,"Data Science,AI"
160,155,3.2,3.82,Stanford University,USA,Private,3,55170,7.3,108,2,False,False,True,"Computer Science,Engineering"
153,155,3.3,3.38,Stanford University,USA,Private,3,52401,6.8,95,2,True,False,True,"Business,Management"
163,160,4.9,3.3,Stanford University,USA,Private,3,54424,6.5,99,2,True,False,True,"Business,Management"
154,164,3.2,3.95,Stanford University,USA,Private,3,53976,7.3,88,2,False,False,True,"Computer Science,Engineering"
166,167,3.6,3.95,Stanford University,USA,Private,3,54392,6.6,100,2,False,False,True,"Mathematics,Statistics"
154,163,4.1,3.45,Stanford University,USA,Private,3,56440,7.3,103,2,True,False,True,"Business,Management"
162,157,3.4,3.41,Stanford University,USA,Private,3,55975,6.4,95,2,True,False,True,"Data Science,AI"
150,166,4.2,4.0,Stanford University,USA,Private,3,53077,7.2,88,2,True,True,True,"Computer Science,Engineering"
152,166,3.6,3.19,Stanford University,USA,Private,3,56608,6.7,91,2,True,False,True,"Engineering,Robotics"
154,155,4.4,3.89,Stanford University,USA,Private,3,52978,6.9,86,2,True,False,True,"Mathematics,Statistics"
164,166,3.1,3.7,Stanford University,USA,Private,3,55271,6.1,108,2,False,True,True,"Physics,Applied Sciences"
161,160,3.3,3.36,Stanford University,USA,Private,3,57645,6.7,90,2,True,True,True,"Business,Management"
153,160,4.0,3.48,Stanford University,USA,Private,3,54676,6.9,109,2,True,False,True,"Computer Science,Engineering"
168,159,5.0,3.29,Stanford University,USA,Private,3,56801,7.1,88,2,True,True,True,"Data Science,AI"
165,169,3.2,3.82,Stanford University,USA,Private,3,54665,7.3,92,2,True,True,True,"Physics,Applied Sciences"
152,165,3.1,3.97,Stanford University,USA,Private,3,53464,7.1,102,2,False,False,True,"Mathematics,Statistics"
160,157,4.4,2.96,Stanford University,USA,Private,3,53896,6.5,86,2,True,False,True,"Data Science,AI"
164,157,5.0,3.61,Stanford University,USA,Private,3,56806,6.4,91,2,True,True,True,"Engineering,Robotics"
154,155,3.1,2.81,Stanford University,USA,Private,3,57404,7.2,93,2,True,True,True,"Engineering,Robotics"
152,156,3.2,3.28,Stanford University,USA,Private,3,56227,6.4,88,2,False,True,True,"Physics,Applied Sciences"
160,157,4.1,3.56,Stanford University,USA,Private,3,55423,7.0,97,2,True,True,True,"Data Science,AI"
155,156,3.2,3.4,Stanford University,USA,Private,3,56619,7.1,86,2,False,False,True,"Mathematics,Statistics"
164,169,3.5,3.14,Stanford University,USA,Private,3,56669,7.4,107,2,True,False,True,"Mathematics,Statistics"
156,159,4.7,3.46,Stanford University,USA,Private,3,53456,6.1,103,2,True,True,True,"Computer Science,Engineering"
166,161,4.0,3.34,Stanford University,USA,Private,3,55472,6.9,104,2,False,False,True,"Business,Management"
163,156,4.4,3.79,Stanford University,USA,Private,3,56671,6.8,88,2,True,True,True,"Business,Management"
161,161,3.3,3.86,Stanford University,USA,Private,3,56780,7.1,93,2,False,True,True,"Computer Science,Engineering"
166,164,4.6,3.66,Stanford University,USA,Private,3,55514,7.3,108,2,False,False,True,"Computer Science,Engineering"
155,159,4.9,2.9,Stanford University,USA,Private,3,57369,7.2,95,2,True,True,True,"Data Science,AI"
151,166,4.1,3.89,Stanford University,USA,Private,3,57436,6.6,90,2,False,False,True,"Engineering,Robotics"
168,159,3.2,2.85,Stanford University,USA,Private,3,55355,7.4,109,2,False,True,True,"Business,Management"
164,161,3.5,3.85,Stanford University,USA,Private,3,53255,6.4,95,2,True,False,True,"Computer Science,Engineering"
158,159,4.0,3.56,Stanford University,USA,Private,3,57747,6.2,106,2,False,True,True,"Engineering,Robotics"
158,157,3.9,3.05,Stanford University,USA,Private,3,54277,6.6,91,2,True,True,True,"Business,Management"
154,167,3.8,3.66,Stanford University,USA,Private,3,54291,7.3,106,2,False,False,True,"Computer Science,Engineering"
153,167,4.5,2.84,Stanford University,USA,Private,3,54421,7.4,88,2,False,True,True,"Engineering,Robotics"
155,166,3.1,3.62,Stanford University,USA,Private,3,54824,6.9,105,2,False,True,True,"Data Science,AI"
162,163,4.6,3.74,Stanford University,USA,Private,3,55240,6.1,94,2,False,True,True,"Mathematics,Statistics"
155,162,4.7,3.65,Stanford University,USA,Private,3,57468,6.0,87,2,True,False,True,"Computer Science,Engineering"
161,160,3.5,3.67,Stanford University,USA,Private,3,57077,6.1,90,2,True,False,True,"Engineering,Robotics"
165,169,3.4,2.96,Stanford University,USA,Private,3,56964,6.9,94,2,True,True,True,"Physics,Applied Sciences"
158,156,3.4,3.32,Stanford University,USA,Private,3,54076,6.5,107,2,False,True,True,"Engineering,Robotics"
161,165,4.3,3.46,Stanford University,USA,Private,3,57085,7.0,95,2,False,True,True,"Computer Science,Engineering"
157,167,3.8,3.16,Stanford University,USA,Private,3,52611,6.3,86,2,False,False,True,"Mathematics,Statistics"
164,166,3.9,2.87,Stanford University,USA,Private,3,57517,7.4,89,2,False,False,True,"Engineering,Robotics"
167,165,4.9,2.89,Stanford University,USA,Private,3,54261,6.3,96,2,True,False,True,"Computer Science,Engineering"
159,165,4.2,2.98,Stanford University,USA,Private,3,56711,7.0,99,2,True,False,True,"Data Science,AI"
160,155,3.7,3.9,Stanford University,USA,Private,3,53847,6.7,99,2,True,True,True,"Physics,Applied Sciences"
167,164,3.3,2.81,Stanford University,USA,Private,3,55720,6.7,106,2,True,False,True,"Physics,Applied Sciences"
151,169,3.7,3.94,Stanford University,USA,Private,3,57542,6.9,106,2,False,False,True,"Physics,Applied Sciences"
159,168,3.9,2.85,Stanford University,USA,Private,3,53161,6.7,96,2,True,True,True,"Engineering,Robotics"
150,155,5.0,3.75,Stanford University,USA,Private,3,56945,6.4,90,2,True,False,True,"Engineering,Robotics"
152,166,5.0,3.65,Stanford University,USA,Private,3,57646,6.9,95,2,True,True,True,"Business,Management"
168,161,3.1,3.55,Stanford University,USA,Private,3,57646,6.3,103,2,True,True,True,"Mathematics,Statistics"
151,155,4.9,3.43,Stanford University,USA,Private,3,57625,7.1,97,2,False,False,True,"Physics,Applied Sciences"
153,169,3.5,3.35,Stanford University,USA,Private,3,56547,7.4,102,2,False,True,True,"Physics,Applied Sciences"
161,163,4.7,3.74,Stanford University,USA,Private,3,54323,6.8,95,2,True,False,True,"Business,Management"
157,156,4.0,3.77,Stanford University,USA,Private,3,53646,6.4,87,2,False,True,True,"Mathematics,Statistics"
159,158,3.6,3.28,Stanford University,USA,Private,3,57307,7.5,109,2,True,True,True,"Computer Science,Engineering"
152,158,3.2,2.84,Stanford University,USA,Private,3,52567,6.7,98,2,True,False,True,"Mathematics,Statistics"
169,167,4.1,3.23,Stanford University,USA,Private,3,55861,6.4,97,2,False,False,True,"Business,Management"
160,163,3.1,2.84,Stanford University,USA,Private,3,53213,7.3,97,2,True,True,True,"Engineering,Robotics"
154,165,4.1,3.31,Stanford University,USA,Private,3,54044,7.3,97,2,False,True,True,"Business,Management"
157,159,3.8,3.74,Stanford University,USA,Private,3,54869,6.7,104,2,True,True,True,"Computer Science,Engineering"
165,157,4.2,2.84,Stanford University,USA,Private,3,55748,6.5,99,2,True,True,True,"Computer Science,Engineering"
152,169,4.6,3.8,Stanford University,USA,Private,3,54077,7.0,108,2,False,False,True,"Engineering,Robotics"
152,156,4.8,3.45,Stanford University,USA,Private,3,53803,6.6,89,2,True,False,True,"Mathematics,Statistics"
158,163,4.2,2.87,Stanford University,USA,Private,3,54241,7.1,92,2,True,True,True,"Physics,Applied Sciences"
169,157,4.8,2.86,Stanford University,USA,Private,3,53301,6.5,103,2,True,False,True,"Computer Science,Engineering"
154,167,3.8,3.16,Stanford University,USA,Private,3,54039,7.1,103,2,False,True,True,"Physics,Applied Sciences"
165,165,5.0,3.29,Stanford University,USA,Private,3,53462,7.1,106,2,True,False,True,"Computer Science,Engineering"
165,165,3.8,3.7,Stanford University,USA,Private,3,52363,6.4,93,2,True,True,True,"Business,Management"
166,158,4.9,3.56,Stanford University,USA,Private,3,52964,6.8,101,2,True,True,True,"Computer Science,Engineering"
168,158,4.9,3.34,Stanford University,USA,Private,3,53124,6.3,91,2,True,False,True,"Computer Science,Engineering"
164,161,3.3,3.82,Stanford University,USA,Private,3,54145,6.0,93,2,True,True,True,"Mathematics,Statistics"
155,160,4.3,2.99,Stanford University,USA,Private,3,52903,7.1,100,2,True,True,True,"Computer Science,Engineering"
166,157,4.0,3.41,Stanford University,USA,Private,3,54379,7.4,101,2,True,True,True,"Engineering,Robotics"
152,162,4.6,3.54,Stanford University,USA,Private,3,56888,6.1,108,2,True,True,True,"Data Science,AI"
155,163,4.1,3.45,Stanford University,USA,Private,3,54612,6.5,100,2,False,False,True,"Mathematics,Statistics"
165,168,4.1,3.28,Stanford University,USA,Private,3,52974,7.3,104,2,True,False,True,"Engineering,Robotics"
151,162,4.6,3.4,Stanford University,USA,Private,3,52639,6.5,107,2,True,False,True,"Data Science,AI"
168,156,3.5,3.0,Stanford University,USA,Private,3,53278,6.0,105,2,True,True,True,"Data Science,AI"
161,155,4.9,3.32,Stanford University,USA,Private,3,57078,6.9,108,2,True,True,True,"Physics,Applied Sciences"
167,163,4.4,3.2,Stanford University,USA,Private,3,52561,6.6,88,2,True,True,True,"Engineering,Robotics"
156,169,3.2,3.74,Stanford University,USA,Private,3,56568,6.9,104,2,True,False,True,"Business,Management"
159,163,5.0,2.88,Stanford University,USA,Private,3,55102,6.3,90,2,False,True,True,"Engineering,Robotics"
158,159,3.4,3.5,Stanford University,USA,Private,3,53374,6.8,91,2,True,True,True,"Business,Management"
151,163,4.5,3.56,Stanford University,USA,Private,3,55272,7.0,95,2,True,True,True,"Data Science,AI"
164,160,3.1,3.32,Stanford University,USA,Private,3,56076,6.7,87,2,True,False,True,"Physics,Applied Sciences"
151,160,4.9,3.1,Stanford University,USA,Private,3,55968,7.1,100,2,False,True,True,"Data Science,AI"
153,165,4.2,3.84,Stanford University,USA,Private,3,57457,6.2,94,2,True,True,True,"Data Science,AI"
168,159,3.4,3.51,Stanford University,USA,Private,3,56106,7.0,85,2,True,True,True,"Engineering,Robotics"
156,155,4.1,3.93,Stanford University,USA,Private,3,53462,7.1,98,2,False,False,True,"Physics,Applied Sciences"
165,160,3.2,2.81,Stanford University,USA,Private,3,54634,6.1,105,2,True,True,True,"Engineering,Robotics"
164,169,4.6,3.42,Stanford University,USA,Private,3,54661,7.5,101,2,True,True,True,"Computer Science,Engineering"
159,156,4.4,2.91,Stanford University,USA,Private,3,53345,7.3,104,2,True,False,True,"Computer Science,Engineering"
163,159,3.2,3.89,Stanford University,USA,Private,3,54201,6.6,85,2,True,False,True,"Business,Management"
165,161,4.7,3.77,Stanford University,USA,Private,3,56776,7.4,97,2,False,False,True,"Data Science,AI"
159,160,4.5,3.69,Stanford University,USA,Private,3,55117,6.1,94,2,True,True,True,"Mathematics,Statistics"
155,165,4.1,3.12,Stanford University,USA,Private,3,54276,7.3,93,2,False,False,True,"Data Science,AI"
151,167,4.7,3.57,Stanford University,USA,Private,3,56835,6.7,102,2,False,True,True,"Mathematics,Statistics"
164,166,3.8,3.4,Stanford University,USA,Private,3,56568,6.9,97,2,False,False,True,"Mathematics,Statistics"
160,160,3.1,3.05,Stanford University,USA,Private,3,53795,7.1,90,2,False,True,True,"Computer Science,Engineering"
155,160,3.2,3.42,Stanford University,USA,Private,3,56575,7.4,102,2,True,True,True,"Mathematics,Statistics"
164,158,3.9,3.77,Stanford University,USA,Private,3,52293,7.4,108,2,False,True,True,"Computer Science,Engineering"
169,162,4.6,3.17,Stanford University,USA,Private,3,57275,7.4,88,2,False,False,True,"Computer Science,Engineering"
